NGA,PolID,Time,PropCoded,Pop,Terr,Cap,Hier,Gov,Infra,Info,Money,Dupl,Uniq
Upper Egypt,EgOldK2,-2300,94.1,6.176091259,5.277753297,4.608693381,5.569965532,0.72,0.716666667,1.822222222,0.45,n,y
Upper Egypt,EgOldK2,-2200,94.1,6.176091259,5.277753297,4.608693381,5.569965532,0.72,0.716666667,1.822222222,0.45,n,n
Upper Egypt,EgRegns,-2100,88.2,5.008474914,4.451517694,4.169465734,3.502393687,0.618181818,0.7,1.111111111,0.166666667,n,y
Upper Egypt,EgMidKg,-2000,92.2,6.288555436,5.376576957,4.477121255,5.26143825,0.636363636,0.741666667,1.888888889,0.45,n,y
Upper Egypt,EgMidKg,-1900,92.2,6.288555436,5.615950052,4.477121255,5.26143825,0.636363636,0.741666667,1.888888889,0.45,n,y
Upper Egypt,EgMidKg,-1800,92.2,6.288555436,5.653212514,4.477121255,5.26143825,0.636363636,0.741666667,1.888888889,0.45,n,y
Upper Egypt,EgThebH,-1700,88.2,5.607516067,4.170089839,4.837337652,5.34321254,0.6,0.65,1.555555556,0.45,n,y
Upper Egypt,EgThebH,-1600,88.2,5.56809469,4.170089839,4.837337652,5.34321254,0.6,0.65,1.555555556,0.45,n,n
Upper Egypt,EgNKThu,-1500,96.1,6.775339174,5.812913357,4.77815125,5.842969615,0.790909091,0.75,1.888888889,0.45,n,y
Upper Egypt,EgNKThu,-1400,96.1,6.775339174,5.954242509,4.903089987,5.842969615,0.790909091,0.75,1.888888889,0.45,n,y
Upper Egypt,EgNKThu,-1300,96.1,6.775339174,6,4.903089987,5.842969615,0.790909091,0.75,1.888888889,0.45,n,y
Upper Egypt,EgNKRam,-1200,98,6.420909899,5.872738827,5.433177478,5.827974485,0.790909091,0.766666667,1.888888889,0.5,n,y
Upper Egypt,EgNKRam,-1100,98,6.420909899,5.753583059,5.433177478,5.827974485,0.790909091,0.766666667,1.888888889,0.5,n,y
Upper Egypt,EgThebL,-1000,84.3,6.116464759,5.320657283,5.079181246,4.945356145,0.7,0.708333333,1.222222222,0.45,n,y
Upper Egypt,EgThebL,-900,84.3,6.198126452,5.320657283,5,4.945356145,0.7,0.708333333,1.222222222,0.45,n,y
Upper Egypt,EgThebL,-800,84.3,6.175339724,5.320657283,5,4.945356145,0.7,0.708333333,1.222222222,0.45,n,n
Upper Egypt,SdKusht,-700,86.3,6.436001574,5.82028617,4.812913357,4.591490466,0.65,0.8,1.333333333,0.45,n,y
Upper Egypt,EgSaite,-600,90.2,6.319466983,5.537953958,4.669613926,5.329734826,0.663636364,0.977777778,1.444444444,0.5,n,y
Upper Egypt,IrAchae,-500,98,7.353586049,6.740362689,5.301029996,6.50619391,0.972727273,0.891666667,1.333333333,0.833333333,y,y
Upper Egypt,EgIntOc,-400,96.1,7.399628954,6.579783597,4.844408942,5.332098629,0.6,0.858333333,1.333333333,0.833333333,n,y
Upper Egypt,EgPtol1,-300,98,6.84509804,6,5.11226599,7,0.909090909,0.916666667,1.666666667,0.833333333,n,y
Upper Egypt,EgPtol2,-200,98,6.602059991,5.806179974,5.477121255,6.483261106,0.909090909,0.916666667,1.666666667,0.833333333,n,y
Upper Egypt,EgPtol2,-100,98,6.5,5.571708832,5.698970004,6.483261106,0.909090909,0.916666667,1.666666667,0.833333333,n,y
Upper Egypt,ItRomPr,0,98,7.698970004,6.653212514,6.00594244,8.15099639,0.645454545,0.991666667,2,0.833333333,y,y
Upper Egypt,ItRomPr,100,98,7.732162361,6.763427994,6.039320872,8.15099639,0.645454545,0.991666667,2,0.833333333,y,y
Upper Egypt,ItRomPr,200,98,7.796770908,6.698970004,6,8.15099639,0.645454545,0.991666667,2,0.833333333,y,y
Upper Egypt,TrRomDm,300,98,7.725980149,6.624819775,5.903089987,7.451061516,0.827272727,0.991666667,1.888888889,0.833333333,y,y
Upper Egypt,TrERom*,400,98,7.176091259,6.113943352,5.477121255,7.666666667,0.909090909,0.916666667,2,0.833333333,y,y
Upper Egypt,TrERom*,500,98,7.301029996,6.147418854,5.698970004,7.666666667,0.909090909,0.916666667,2,0.833333333,y,y
Upper Egypt,TrERom*,600,98,7.132178612,6.207889789,5.298933998,7.666666667,0.909090909,0.916666667,2,0.833333333,y,y
Upper Egypt,SyCalUm,700,98,7.442779643,6.954242509,5.461097982,4.813469796,0.6,0.908333333,2,0.833333333,y,y
Upper Egypt,IqAbbs1,800,98,7.442454209,6.919078092,5.84509804,6,0.554545455,0.908333333,2,0.833333333,y,y
Upper Egypt,EgTulIk,900,96.1,7.001618038,6,5.691825819,5.666666667,0.6,0.9,1.444444444,0.833333333,n,y
Upper Egypt,TnFatim,1000,98,7.130985359,6.146128036,5.079181246,6.663826328,0.9,0.879166667,2,0.833333333,n,y
Upper Egypt,TnFatim,1100,98,6.596795531,5.800029359,5.079181246,6.663826328,0.9,0.879166667,2,0.833333333,n,y
Upper Egypt,EgAyyub,1200,98,6.964827734,6.19730107,5.301029996,5.870741489,0.8,0.909090909,2,0.833333333,n,y
Upper Egypt,EgMamBh,1300,98,6.812251812,6.322219295,5.301029996,7.666666667,0.818181818,0.945833333,1.888888889,0.833333333,n,y
Upper Egypt,EgMamCP,1400,98,6.681241237,6.322219295,5.372683294,7.666666667,0.818181818,0.966666667,2,0.833333333,n,y
Upper Egypt,EgMamBu,1500,98,6.77815125,6.322219295,5.445060618,7,0.818181818,0.920833333,1.888888889,0.833333333,n,y
Upper Egypt,TrOttm3,1600,96.1,7.447158031,6.684486292,5.828359045,8.193228549,0.990909091,0.916666667,2,0.833333333,y,y
Upper Egypt,TrOttm4,1700,96.1,7.380211242,6.672214434,5.84509804,8.190763299,0.990909091,0.916666667,2,0.833333333,y,y
Niger Inland Delta,MlJeJe1,-200,94.1,2.37991194,0.865643921,2.093440829,1,0.090909091,0.166666667,0.5,0.15,n,y
Niger Inland Delta,MlJeJe1,-100,94.1,2.37991194,0.865643921,2.093440829,1,0.090909091,0.166666667,0.5,0.15,n,n
Niger Inland Delta,MlJeJe1,0,94.1,2.37991194,0.865643921,2.093440829,1,0.090909091,0.166666667,0.5,0.15,n,n
Niger Inland Delta,MlJeJe2,100,94.1,3.384820339,3.013080735,3.11213999,1.788272604,0.081818182,0.158333333,0.5,0.15,n,y
Niger Inland Delta,MlJeJe2,200,94.1,3.384820339,3.013080735,3.11213999,1.788272604,0.081818182,0.158333333,0.5,0.15,n,n
Niger Inland Delta,MlJeJe2,300,94.1,3.384820339,3.013080735,3.11213999,1.788272604,0.081818182,0.158333333,0.5,0.15,n,n
Niger Inland Delta,MlJeJe3,400,88.2,4.206304753,3.041392685,3.879462267,2.270252108,0.081818182,0.6,0.5,0.15,n,y
Niger Inland Delta,MlJeJe3,500,88.2,4.206304753,3.041392685,3.879462267,2.270252108,0.081818182,0.6,0.5,0.15,n,n
Niger Inland Delta,MlJeJe3,600,88.2,4.206304753,3.041392685,3.879462267,2.270252108,0.081818182,0.6,0.5,0.15,n,n
Niger Inland Delta,MlJeJe3,700,88.2,4.206304753,3.041392685,3.879462267,2.270252108,0.081818182,0.6,0.5,0.15,n,n
Niger Inland Delta,MlJeJe3,800,88.2,4.206304753,3.041392685,3.879462267,2.270252108,0.081818182,0.6,0.5,0.15,n,n
Niger Inland Delta,MlJeJe4,900,86.3,4.437913961,3.041392685,4.400514927,1.928014596,0.081818182,0.6,0.5,0.751666667,n,y
Niger Inland Delta,MrWagdM,1000,92.2,6.067339252,5.580749812,4.236539118,3.856825728,0.581818182,0.645454545,0.5,0.693333333,n,y
Niger Inland Delta,MrWagdL,1100,86.3,6.1008458,5.580605868,4.229084164,3.832698923,0.718181818,0.72,1.333333333,0.75,n,y
Niger Inland Delta,MrWagdL,1200,86.3,6.1008458,5.580605868,4.229084164,3.832698923,0.718181818,0.72,1.333333333,0.75,n,n
Niger Inland Delta,MlMali*,1300,88.2,6.64470045,6.25854506,4.157782149,4.168955074,0.54,0.7,1.555555556,0.75,n,y
Niger Inland Delta,MlMali*,1400,88.2,6.64470045,6.25854506,4.157782149,4.168955074,0.58,0.7,1.555555556,0.75,n,y
Niger Inland Delta,MlSong2,1500,92.2,6.671939885,5.817793928,4.77815125,4.714430348,0.709090909,0.866666667,1.666666667,0.75,n,y
Niger Inland Delta,MaSaadi,1600,80.4,6.38017589,5.677606953,4.84509804,5,0.790909091,0.95,1.555555556,0.75,n,y
Niger Inland Delta,MlSegou,1700,58.8,6.304833469,5.40211998,4.124840828,3,0.1,0.1,0,0.333333333,n,y
Niger Inland Delta,MlBaman,1800,64.7,6.553865739,5.593179446,4.477121255,4.666666667,0.763636364,0.92,1,0.45,n,y
Ghanaian Coast,GhAshnE,1600,92.2,4.757003246,4.31348394,3.793329542,4,0.081818182,0.325,0.5,0.5,n,y
Ghanaian Coast,GhAshnE,1700,92.2,4.750414742,4.234277173,3.694354387,4,0.081818182,0.325,0.5,0.5,n,n
Ghanaian Coast,GhAshnL,1800,94.1,7.065659907,5.610713037,5.981818607,5.333333333,0.536363636,0.408333333,1.444444444,0.5,n,y
Ghanaian Coast,GbEmpER,1900,62.7,6.477121255,5.413299764,5.260007923,7,0.7,1,2,0.833333333,n,y
Southern Mesopotamia,IqUbaid,-5500,49,3.870490926,3.431857917,3.39596207,2,0,0.55,0.5,0.5,n,y
Southern Mesopotamia,IqUbaid,-5400,49,4.218030726,3.549082815,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-5300,49,3.837043635,3.553806352,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-5200,49,3.933116346,3.467052433,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-5100,49,4.154724234,3.251702813,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-5000,49,3.810215389,3.69678054,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-4900,49,3.962954228,3.701580557,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-4800,49,4.291231987,3.301733259,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-4700,49,3.985393188,3.650077962,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-4600,49,4.309687662,3.46780715,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-4500,49,3.968399862,3.341179423,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-4400,49,4.07023004,3.561956494,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUbaid,-4300,49,4.076758349,3.652509649,3.39596207,2,0,0.55,0.5,0.5,n,n
Southern Mesopotamia,IqUruk*,-4200,47.1,5.407102014,4.574297649,4.602059991,4,0.225,1,1.111111111,0.5,n,y
Southern Mesopotamia,IqUruk*,-4100,51,4.768268016,3.612465964,4.602059991,4,0.225,1,1.111111111,0.5,n,y
Southern Mesopotamia,IqUruk*,-4000,51,4.768268016,3.612465964,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3900,51,4.768268016,3.612465964,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3800,51,4.768268016,3.612465964,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3700,51,4.768268016,3.612465964,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3600,51,4.768268016,3.612465964,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3500,51,4.768268016,3.612465964,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3400,51,4.768268016,3.612465964,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3300,51,4.794627445,3.58546073,4.602059991,4,0.225,1,1.111111111,0.5,n,y
Southern Mesopotamia,IqUruk*,-3200,51,4.794627445,3.58546073,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3100,51,4.794627445,3.58546073,4.602059991,4,0.225,1,1.111111111,0.5,n,n
Southern Mesopotamia,IqUruk*,-3000,47.1,5.31280232,4.682396011,4.602059991,4,0.225,1,1.111111111,0.5,n,y
Southern Mesopotamia,IqEDyn*,-2900,37.3,5.176354705,4.477121255,4.851672736,6,0.333333333,1,1.444444444,0.5,n,y
Southern Mesopotamia,IqEDyn*,-2800,37.3,5.176354705,4.477121255,4.848825186,6,0.333333333,1,1.444444444,0.5,n,n
Southern Mesopotamia,IqEDyn*,-2700,37.3,5.176354705,4.477121255,4.761984271,6,0.333333333,1,1.444444444,0.5,n,n
Southern Mesopotamia,IqEDyn*,-2600,37.3,5.176354705,4.477121255,4.702656039,6,0.333333333,1,1.444444444,0.5,n,n
Southern Mesopotamia,IqEDyn*,-2500,37.3,5.176354705,4.477121255,4.579693512,6,0.333333333,1,1.444444444,0.5,n,n
Southern Mesopotamia,IqEDyn*,-2400,37.3,5.176354705,4.477121255,4.783799773,6,0.333333333,1,1.444444444,0.5,n,n
Southern Mesopotamia,IqAkkad,-2300,82.4,6.142598762,4.938233996,4.472639636,5.13595963,0.645454545,0.966666667,1.777777778,0.5,n,y
Southern Mesopotamia,IqAkkad,-2200,82.4,6.01816257,5.015892313,4.472639636,5.13595963,0.645454545,0.966666667,1.777777778,0.5,n,n
Southern Mesopotamia,IqUrIII,-2100,51,5.299883417,4.360905492,4.740642587,4.828942461,0.666666667,1,1.555555556,0.5,n,y
Southern Mesopotamia,IqIsinL,-2000,76.5,6.552397365,5.527409624,5.29256751,4.814893157,0.654545455,0.933333333,1.777777778,0.5,n,y
Southern Mesopotamia,IqIsinL,-1900,76.5,6.499002516,5.235621976,5.29256751,4.814893157,0.654545455,0.933333333,1.777777778,0.5,n,n
Southern Mesopotamia,IqBabAm,-1800,37.3,6.16712183,4.829148269,4.984752315,5,0.6,0.971428571,1.333333333,0.5,n,y
Southern Mesopotamia,IqBabAm,-1700,37.3,6.032215191,5.122532289,4.842095248,5,0.6,0.971428571,1.333333333,0.5,n,n
Southern Mesopotamia,IqBabAm,-1600,37.3,6.350487512,5.072335467,4.762560024,5,0.6,0.971428571,1.333333333,0.5,n,n
Southern Mesopotamia,IqBabKs,-1500,72.5,6.29262509,5.358251825,4.914441761,3.5,0.566666667,0.94,1.888888889,0.5,n,y
Southern Mesopotamia,IqBabKs,-1400,72.5,6.120411296,5.358251825,4.6526422,3.5,0.566666667,0.94,1.888888889,0.5,n,n
Southern Mesopotamia,IqBabKs,-1300,72.5,6.31885426,5.358251825,4.860876672,3.5,0.566666667,0.94,1.888888889,0.5,n,n
Southern Mesopotamia,IqBabKs,-1200,72.5,6.175727121,5.358251825,4.769379486,3.5,0.566666667,0.94,1.888888889,0.5,n,n
Southern Mesopotamia,IqIsin2,-1100,68.6,5.881062031,5.176778642,4.481105956,3.752742603,0.5125,0.94,1.666666667,0.5,n,y
Southern Mesopotamia,IqBazi*,-1000,68.6,5.708747624,5.259319257,4.573512619,4.006488356,0.3125,0.94,1.555555556,0.5,n,y
Southern Mesopotamia,IqDynE*,-900,72.5,5.603849939,4.837394399,4.84509804,3.986606142,0.377777778,0.94,1.222222222,0.5,n,y
Southern Mesopotamia,IqDynE*,-800,70.6,5.264281059,4.768211368,4.471916028,3.986606142,0.377777778,0.94,1.222222222,0.5,n,y
Southern Mesopotamia,IqNAssr,-700,78.4,6.751703351,6.146128036,5.079181246,4.817852212,0.490909091,0.8625,1.555555556,0.5,n,y
Southern Mesopotamia,IqNeoBb,-600,64.7,6.579667854,5.906984608,5.068235122,5.5,0.6,0.8875,1.777777778,0.5,n,y
Southern Mesopotamia,IrAchae,-500,98,7.368200315,6.740362689,5.301029996,6.571945384,0.972727273,0.891666667,1.333333333,0.833333333,y,y
Southern Mesopotamia,IrAchae,-400,98,7.388039527,6.579783597,5.301029996,6.571945384,0.972727273,0.891666667,1.333333333,0.833333333,y,y
Southern Mesopotamia,IrSeleu,-300,92.2,7.299670428,6.556302501,4.8622544,5.518246883,0.79,0.9,1.444444444,0.833333333,y,y
Southern Mesopotamia,IrSeleu,-200,92.2,4.870328633,5.447158031,4.8622544,5.518246883,0.79,0.9,1.444444444,0.833333333,y,y
Southern Mesopotamia,IrPart1,-100,90.2,6.736396502,6.301029996,5.477121255,5.31547315,0.622222222,0.916666667,1.888888889,0.833333333,y,y
Southern Mesopotamia,IrPart1,0,90.2,7.18957326,6.477121255,5.602059991,5.31547315,0.622222222,0.916666667,1.888888889,0.833333333,y,y
Southern Mesopotamia,IrPart2,100,90.2,6.67669361,6.278753601,5.602059991,5.32217902,0.622222222,0.916666667,1.888888889,0.833333333,n,y
Southern Mesopotamia,IrPart2,200,90.2,6.698970004,6.255272505,4.508358375,5.32217902,0.622222222,0.916666667,1.888888889,0.833333333,n,y
Southern Mesopotamia,IrSasn1,300,98,6.698970004,6.422860439,5,6.476004947,0.5,0.9,1.222222222,0.833333333,y,y
Southern Mesopotamia,IrSasn1,400,98,6.698970004,6.498973049,5.397940009,6.476004947,0.5,0.9,1.222222222,0.833333333,y,y
Southern Mesopotamia,IrSasn2,500,92.2,6.949390007,6.537819095,5.602059991,6.636491918,0.472727273,0.97,1.666666667,0.833333333,y,y
Southern Mesopotamia,IrSasn2,600,92.2,7.344392274,6.414973348,5.698970004,6.636491918,0.654545455,0.97,1.666666667,0.833333333,y,y
Southern Mesopotamia,SyCalUm,700,98,7.448959876,6.954242509,5.450211765,4.843774123,0.6,0.908333333,2,0.833333333,n,y
Southern Mesopotamia,IqAbbs1,800,98,7.453946966,6.919078092,5.84509804,6,0.554545455,0.908333333,2,0.833333333,n,y
Southern Mesopotamia,IqAbbs1,900,98,6.994681448,6,5.739537945,6,0.554545455,0.908333333,2,0.833333333,n,y
Southern Mesopotamia,IrBuyid,1000,92.2,6.703963235,5.954242509,5.096910013,5.82676407,0.7,0.98,1.555555556,0.833333333,y,y
Southern Mesopotamia,IrSeljq,1100,98,7.08278537,6.625109333,5.894844628,5,0.827272727,0.883333333,2,0.833333333,y,y
Southern Mesopotamia,IqAbbs2,1200,90.2,6.591064607,5.875061263,6,5.022521054,0.8,0.845454545,1.888888889,0.833333333,n,y
Southern Mesopotamia,IrIlkhn,1300,96.1,6.720159303,6.579783597,5.096249313,5.438738818,0.709090909,0.9,2,1,y,y
Southern Mesopotamia,UzTimur,1400,96.1,7.69019608,6.740362689,5.176091259,6.166936159,0.827272727,0.881818182,1.888888889,0.833333333,y,y
Southern Mesopotamia,IrSafvd,1500,98,6.954242509,6.431363764,5.301029996,5.667960674,0.809090909,0.825,2,0.833333333,n,y
Southern Mesopotamia,TrOttm3,1600,96.1,7.447158031,6.684486292,5.831914001,8.184522801,0.990909091,0.916666667,2,0.833333333,y,y
Susiana,IrPrCer,-7800,84.3,2.793055394,2.273168003,2.609535773,1,0.081818182,0.181818182,0,0.15,n,y
Susiana,IrPrCer,-7700,84.3,2.869964824,2.529239977,2.609535773,1,0.081818182,0.181818182,0,0.15,n,n
Susiana,IrPrCer,-7600,84.3,2.887417827,2.436367825,2.609535773,1,0.081818182,0.181818182,0,0.15,n,n
Susiana,IrPrCer,-7500,84.3,2.825346104,2.591334316,2.609535773,1,0.081818182,0.181818182,0,0.15,n,n
Susiana,IrPrCer,-7400,84.3,2.608353591,2.363573487,2.609535773,1,0.081818182,0.181818182,0,0.15,n,n
Susiana,IrPrCer,-7300,84.3,2.867422831,2.458460742,2.609535773,1,0.081818182,0.181818182,0,0.15,n,n
Susiana,IrForma,-7200,86.3,2.978792258,2.226388927,2.578747432,1,0.090909091,0.181818182,0,0.15,n,y
Susiana,IrForma,-7100,86.3,2.729888269,2.232397749,2.578747432,1,0.090909091,0.181818182,0,0.15,n,n
Susiana,IrArcha,-7000,76.5,3.312722016,3.104283385,2.366230036,1,0.1,0.214285714,0,0.166666667,n,y
Susiana,IrArcha,-6900,76.5,3.216785518,3.070123831,2.505527157,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrArcha,-6800,76.5,3.476808861,2.829302049,2.705398983,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrArcha,-6700,76.5,3.083496934,2.532383287,2.390544598,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrArcha,-6600,76.5,2.983545823,3.082105325,2.627686044,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrArcha,-6500,76.5,2.89972169,2.481455699,2.919899517,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrArcha,-6400,76.5,3.087930851,3.063728938,2.679937198,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrArcha,-6300,76.5,3.044208443,2.704722921,2.577611515,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrArcha,-6200,76.5,2.786759191,3.128140222,2.619449192,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrArcha,-6100,76.5,3.024720812,3.459746017,2.810626827,1,0.1,0.214285714,0,0.166666667,n,n
Susiana,IrKhzE*,-6000,68.6,2.640516371,2.661516182,2.614863916,1,0.1,0.675,0,0.15,n,y
Susiana,IrKhzE*,-5900,68.6,3.013289522,2.098325635,2.614863916,1,0.1,0.675,0,0.15,n,n
Susiana,IrKhzE*,-5800,68.6,2.993019243,2.108083415,2.614863916,1,0.1,0.675,0,0.15,n,n
Susiana,IrKhzEM,-5700,82.4,2.893226544,2.46145921,2.63992112,1.162631521,0.136363636,0.3125,0,0.333333333,n,y
Susiana,IrKhzEM,-5600,82.4,3.195378826,2.149385998,2.63992112,1.162631521,0.136363636,0.3125,0,0.333333333,n,n
Susiana,IrKhzEM,-5500,82.4,3.040295972,2.68406226,2.63992112,1.162631521,0.136363636,0.3125,0,0.333333333,n,n
Susiana,IrKhzEM,-5400,82.4,2.80484531,2.529992389,2.63992112,1.162631521,0.136363636,0.3125,0,0.333333333,n,n
Susiana,IrKhzEM,-5300,82.4,2.901236919,2.083338023,2.63992112,1.162631521,0.136363636,0.3125,0,0.333333333,n,n
Susiana,IrKhzEM,-5200,82.4,3.047193364,2.88300696,2.63992112,1.162631521,0.136363636,0.3125,0,0.333333333,n,n
Susiana,IrKhzM*,-5100,84.3,3.395130912,3.164041119,3.32465339,1.166732183,0.136363636,0.3,0.5,0.45,n,y
Susiana,IrKhzM*,-5000,84.3,3.804731462,3.672249343,3.32465339,1.500065516,0.136363636,0.3,0.5,0.45,n,y
Susiana,IrKhzM*,-4900,84.3,3.852871336,3.616076966,3.32465339,1.500065516,0.136363636,0.3,0.5,0.45,n,n
Susiana,IrKhzM*,-4800,84.3,4.121071792,3.670921822,3.32465339,1.500065516,0.136363636,0.3,0.5,0.45,n,n
Susiana,IrKhzL*,-4700,78.4,3.566060489,3.22830368,3.161823018,1.678646167,0.172727273,0.328571429,0,0.45,n,y
Susiana,IrKhzL*,-4600,78.4,3.641737779,3.205276783,3.161823018,1.678646167,0.172727273,0.328571429,0,0.45,n,n
Susiana,IrKhzL*,-4500,78.4,3.60702073,3.088524984,3.161823018,1.678646167,0.172727273,0.328571429,0,0.45,n,n
Susiana,IrKhzL*,-4400,78.4,3.767911168,2.930851145,3.161823018,1.678646167,0.172727273,0.328571429,0,0.45,n,n
Susiana,IrSusa1,-4300,80.4,4.005123014,3.374661786,2.917920097,1.911307404,0.188888889,0.328571429,0.5,0.45,n,y
Susiana,IrSusa1,-4200,80.4,4.005123014,3.791302473,2.917920097,1.911307404,0.188888889,0.328571429,0.5,0.45,n,n
Susiana,IrSusa1,-4100,80.4,4.005123014,3.627805971,2.917920097,1.911307404,0.188888889,0.328571429,0.5,0.45,n,n
Susiana,IrSusa1,-4000,80.4,4.005123014,3.688442349,2.917920097,1.911307404,0.188888889,0.328571429,0.5,0.45,n,n
Susiana,IrSusa1,-3900,80.4,3.00857241,2.578675948,2.917920097,1.911307404,0.188888889,0.328571429,0.5,0.45,n,y
Susiana,IrSusa2,-3800,68.6,3.00857241,2.078951731,2.757049467,2.502806802,0.388888889,0.68,1.333333333,0.45,n,y
Susiana,IrSusa2,-3700,72.5,4.154888375,3.324608665,2.757049467,2.834268934,0.388888889,0.68,1.333333333,0.45,n,y
Susiana,IrSusa2,-3600,72.5,4.137063502,3.459398861,3.479493855,2.834268934,0.388888889,0.68,1.333333333,0.45,n,y
Susiana,IrSusa2,-3500,72.5,4.184314834,3.444353231,3.698970004,3.231861877,0.388888889,0.68,1.333333333,0.45,n,y
Susiana,IrSusa2,-3400,72.5,4.352978317,3.574440451,3.698970004,3.500935601,0.388888889,0.68,1.333333333,0.45,n,y
Susiana,IrSusa2,-3300,72.5,4.365289132,3.561665421,3.698970004,3.500935601,0.388888889,0.68,1.333333333,0.45,n,n
Susiana,IrSusa2,-3200,72.5,3.838849091,2.924416023,3.467595994,3.500935601,0.388888889,0.68,1.333333333,0.45,n,y
Susiana,IrSusa3,-3100,68.6,3.838849091,2.914893788,3.467595994,3.507055076,0.388888889,0.725,1.111111111,0.45,n,y
Susiana,IrSusa3,-3000,66.7,4.639080335,4.291737218,3.79180783,3.035591684,0.388888889,0.725,1.111111111,0.45,n,y
Susiana,IrSusa3,-2900,66.7,4.755005741,4.246246787,3.79180783,3.035591684,0.388888889,0.725,1.111111111,0.45,n,n
Susiana,IrSusa3,-2800,66.7,4.899606182,4.269196712,3.79180783,3.035591684,0.388888889,0.725,1.111111111,0.45,n,n
Susiana,IrSusa3,-2700,66.7,4.713420838,4.224303943,3.79180783,3.035591684,0.388888889,0.725,1.111111111,0.45,n,n
Susiana,IrAwanE,-2600,70.6,5.805818004,5.38445489,3.73438354,3.799302449,0.46,0.9,1.222222222,0.45,n,y
Susiana,IrAwanE,-2500,70.6,5.777911277,5.38445489,3.73438354,3.799302449,0.46,0.9,1.222222222,0.45,n,n
Susiana,IrAwanE,-2400,70.6,5.633056354,5.38445489,3.73438354,3.799302449,0.46,0.9,1.222222222,0.45,n,n
Susiana,IrAwanE,-2300,70.6,5.772278518,5.38445489,3.73438354,3.799302449,0.46,0.9,1.222222222,0.45,n,n
Susiana,IqAkkad,-2200,82.4,6.136312201,4.966640819,4.507240054,5.158238408,0.645454545,0.966666667,1.777777778,0.5,y,y
Susiana,IqUrIII,-2100,51,5.310093311,4.101427938,4.821137471,4.832482286,0.666666667,1,1.555555556,0.5,y,y
Susiana,IrShima,-2000,49,5.590690332,4.614690796,4.746058626,4.019688251,0.54,0.925,1.111111111,0.5,n,y
Susiana,IrSukkE,-1900,58.8,5.266226608,4.40218897,4.138449528,4.394925967,0.542857143,0.957142857,1.111111111,0.5,n,y
Susiana,IrSukkE,-1800,58.8,5.390642268,4.761389499,4.223133034,4.394925967,0.542857143,0.957142857,1.111111111,0.5,n,n
Susiana,IrSukkL,-1700,60.8,5.490099324,4.42336871,4.227400517,4.37649711,0.642857143,0.914285714,1.111111111,0.45,n,y
Susiana,IrSukkL,-1600,60.8,5.097595277,4.35558226,4.001147156,4.37649711,0.642857143,0.914285714,1.111111111,0.45,n,y
Susiana,IrMElm1,-1500,60.8,6.092795397,5.38552243,4.053415385,4.299695964,0.657142857,0.916666667,1.444444444,0.166666667,n,y
Susiana,IrMElm2,-1400,58.8,6.174016721,5.48676757,5.042174665,4.384563145,0.642857143,0.9,1.333333333,0.166666667,n,y
Susiana,IrMElm2,-1300,60.8,5.786783958,5.48676757,3.876390466,4.384563145,0.642857143,0.9,1.333333333,0.166666667,n,y
Susiana,IrMElm3,-1200,66.7,5.912930324,5.442477238,4.087188663,4.408518775,0.7125,0.928571429,1.444444444,0.5,n,y
